0.003431558609008789,-5.8
0.01578235626220703,-5.75
0.027875185012817383,-5.77
0.03911924362182617,-5.76
0.052538156509399414,-5.71
0.06348395347595215,-5.67
0.0759122371673584,-5.72
0.08791184425354004,-5.69
0.09982657432556152,-5.74
0.11148333549499512,-5.76
0.12440156936645508,-5.81
0.13578152656555176,-5.81
0.14776277542114258,-5.82
0.15969276428222656,-5.82
0.17156648635864258,-5.79
0.18352937698364258,-5.75
0.1957988739013672,-5.77
0.20795726776123047,-5.74
0.22010374069213867,-5.76
0.23046231269836426,-5.79
0.2443830966949463,-5.74
0.25539612770080566,-5.75
0.2673962116241455,-5.76
0.27939629554748535,-5.72
0.2914140224456787,-5.68
0.3044097423553467,-5.73
0.315396785736084,-5.73
0.32739925384521484,-5.76
0.3393526077270508,-5.8
0.3516042232513428,-5.85
0.36302995681762695,-5.78
0.3755362033843994,-5.76
0.3871188163757324,-5.77
0.399533748626709,-5.69
0.41117000579833984,-5.64
0.4239044189453125,-5.71
0.4359169006347656,-5.73
0.447368860244751,-5.73
0.45911502838134766,-5.79
0.46471405029296875,-5.85
0.48378467559814453,-5.78
0.49521398544311523,-5.81
0.5072131156921387,-5.8
0.5182514190673828,-5.8
0.5314843654632568,-5.69
0.5429580211639404,-5.7
0.5552244186401367,-5.73
0.5670111179351807,-5.73
0.5794248580932617,-5.75
0.5906844139099121,-5.78
0.6043746471405029,-5.81
0.6154918670654297,-5.86
0.6283822059631348,-5.91
0.6390624046325684,-5.9
0.6498699188232422,-5.85
0.6593656539916992,-5.86
0.6748690605163574,-5.82
0.6870596408843994,-5.83
0.6992688179016113,-5.82
0.7106919288635254,-5.71
0.7227158546447754,-5.74
0.7347559928894043,-5.71
0.7471036911010742,-5.78
0.7589936256408691,-5.68
0.7709934711456299,-5.75
0.783139705657959,-5.74
0.7953126430511475,-5.79
0.8068089485168457,-5.82
0.818453311920166,-5.89
0.8310031890869141,-5.86
0.8444249629974365,-5.8
0.8545091152191162,-5.81
0.8669652938842773,-5.74
0.8789756298065186,-5.79
0.8911223411560059,-5.68
