3.373341799,-5.29,,,0.21
3.384315491,-5.36,,,0.14
3.396164894,-5.3,,,0.2
3.410765409,-5.29,,,0.21
3.421298265,-5.26,,,0.24
3.432516098,-5.25,,,0.25
3.444453001,-5.28,,,0.22
3.457783461,-5.2,,,0.3
3.468234539,-5.27,,,0.23
3.480252028,-5.28,,,0.22
3.492577314,-5.27,,,0.23
3.502774,-5.33,,,0.17
3.517514229,-5.31,,,0.19
3.527174473,-5.32,,,0.18
3.541451216,-5.31,,,0.19
3.55344224,-5.31,,,0.19
3.563851595,-5.24,,,0.26
3.576936007,-5.28,,,0.22
3.588568926,-5.33,,,0.17
3.600665569,-5.3,,,0.2
3.612758398,-5.33,,,0.17
3.62488699,-5.35,,,0.15
3.636806488,-5.28,,,0.22
3.645818949,-5.3,,,0.2
3.66024828,-5.32,,,0.18
3.672264814,-5.21,,,0.29
3.6847229,-5.26,,,0.24
3.691471815,-5.32,,,0.18
3.707801342,-5.24,,,0.26
3.720059872,-5.3,,,0.2
3.732203484,-5.31,,,0.19
3.740300894,-5.29,,,0.21
3.757167578,-5.25,,,0.25
3.768267393,-5.27,,,0.23
3.781207561,-5.28,,,0.22
3.788832903,-5.23,,,0.27
3.8038311,-5.22,,,0.28
3.817071199,-5.22,,,0.28
3.822808981,-5.19,,,0.31
3.839930773,-5.17,,,0.33
3.851119757,-5.22,,,0.28
3.864163876,-5.22,,,0.28
3.87553525,-5.26,,,0.24
3.887368917,-5.32,,,0.18
3.901291609,-5.33,,,0.17
3.911459446,-5.31,,,0.19
3.921771526,-5.3,,,0.2
3.936309099,-5.3,,,0.2
3.948068142,-5.31,,,0.19
3.96056962,-5.31,,,0.19
3.972926378,-5.31,,,0.19
3.984424353,-5.3,,,0.2
3.996549129,-5.29,,,0.21
4.009027958,-5.27,,,0.23
4.020652294,-5.27,,,0.23
4.030885458,-5.28,,,0.22
4.04395175,-5.26,,,0.24
4.057180405,-5.26,,,0.24
4.067877769,-5.26,,,0.24
4.081765413,-5.22,,,0.28
4.092325449,-5.21,,,0.29
4.104987621,-5.19,,,0.31
4.117182732,-5.14,,,0.36
4.128731966,-5.15,,,0.35
4.141137362,-5.14,,,0.36
4.151276112,-5.15,,,0.35
4.163847923,-5.15,,,0.35
4.175823689,-5.11,,,0.39
4.188694239,-5.09,,,0.41
4.200189352,-5.06,,,0.44
4.212133884,-5.01,,,0.49
4.224875689,-4.98,,,0.52
4.235698223,-4.94,,,0.56
4.248715401,-4.88,,,0.62
4.261757135,-4.84,,,0.66
4.271521091,-4.77,,,0.73
4.284466982,-4.73,,,0.77
4.296776295,-4.85,,,0.65
4.3072927,-5.16,,,0.34
4.31949544,-4.97,,,0.53
4.331250906,-4.78,,,0.72
4.344021559,-4.77,,,0.73
4.356879711,-4.81,,,0.69
4.367785692,-4.77,,,0.73
4.380519152,-4.82,,,0.68
4.392075777,-4.72,,,0.78
4.401915073,-4.68,,,0.82
4.417378902,-4.66,,,0.84
4.428524494,-4.6,,,0.9
4.440569401,-4.61,,,0.89
4.450582504,-4.48,,,1.02
4.462739229,-4.57,,,0.93
4.47670269,-4.71,,,0.79
4.488615751,-4.66,,,0.84
4.500371456,-4.7,,,0.8
4.512615442,-4.61,,,0.89
4.52206254,-4.67,,,0.83
4.535339594,-4.67,,,0.83
4.545538425,-4.65,,,0.85
4.553679705,-4.65,,,0.85
4.570896864,-4.6,,,0.9
4.583811522,-4.6,,,0.9
4.596360445,-4.67,,,0.83
4.608528614,-4.64,,,0.86
4.618386269,-4.61,,,0.89
4.631416082,-4.66,,,0.84
4.644521236,-4.62,,,0.88
4.655793905,-4.62,,,0.88
4.668233156,-4.71,,,0.79
4.680562019,-4.68,,,0.82
4.692634583,-4.62,,,0.88
4.70027709,-4.7,,,0.8
4.716461897,-4.68,,,0.82
4.727325201,-4.65,,,0.85
4.740522623,-4.69,,,0.81
4.751912355,-4.59,,,0.91
4.763118505,-4.63,,,0.87
4.773577929,-4.69,,,0.81
4.786618948,-4.63,,,0.87
4.79857564,-4.59,,,0.91
4.810889482,-4.65,,,0.85
4.823911905,-4.64,,,0.86
4.83637023,-4.61,,,0.89
4.84874773,-4.69,,,0.81
4.859061003,-4.58,,,0.92
4.869910002,-4.66,,,0.84
4.883675337,-4.65,,,0.85
4.895322084,-4.68,,,0.82
4.907682896,-4.72,,,0.78
4.9159832,-4.68,,,0.82
4.932194471,-4.67,,,0.83
4.944380045,-4.69,,,0.81
4.958405495,-4.75,,,0.75
4.968423367,-4.68,,,0.82
4.980275869,-4.75,,,0.75
4.991831303,-4.75,,,0.75
5.004362583,-4.72,,,0.78
5.016167641,-4.67,,,0.83
5.028195381,-4.69,,,0.81
5.040013075,-4.66,,,0.84
5.050033569,-4.73,,,0.77
5.061963558,-4.75,,,0.75
5.074394226,-4.71,,,0.79
5.086891651,-4.72,,,0.78
5.099440098,-4.74,,,0.76
5.107224464,-4.7,,,0.8
5.1241467,-4.75,,,0.75
5.136842012,-4.72,,,0.78
5.146483183,-4.7,,,0.8
5.156925201,-4.72,,,0.78
5.16910696,-4.71,,,0.79
5.183717489,-4.64,,,0.86
5.195552588,-4.71,,,0.79
5.208017349,-4.65,,,0.85
5.214031219,-4.66,,,0.84
5.230754375,-4.59,,,0.91
5.239250183,-4.63,,,0.87
5.255287647,-4.65,,,0.85
5.267304659,-4.66,,,0.84
5.27981019,-4.68,,,0.82
5.291900396,-4.7,,,0.8
5.301548481,-4.62,,,0.88
5.314040899,-4.63,,,0.87
5.32646966,-4.61,,,0.89
5.338740587,-4.61,,,0.89
5.350236416,-4.6,,,0.9
5.362743378,-4.6,,,0.9
5.374463558,-4.57,,,0.93
5.386113882,-4.59,,,0.91
5.399289608,-4.58,,,0.92
5.409640074,-4.55,,,0.95
5.422848463,-4.6,,,0.9
5.434340715,-4.62,,,0.88
5.446434975,-4.64,,,0.86
5.45955658,-4.61,,,0.89
5.469064951,-4.66,,,0.84
5.483135223,-4.68,,,0.82
5.495303631,-4.64,,,0.86
5.506128788,-4.65,,,0.85
5.518167019,-4.63,,,0.87
5.524331331,-4.63,,,0.87
5.540931225,-4.63,,,0.87
5.553496599,-4.59,,,0.91
5.565508127,-4.64,,,0.86
5.574098587,-4.63,,,0.87
5.591572046,-4.64,,,0.86
5.602873087,-4.56,,,0.94
5.607518435,-4.64,,,0.86
5.626550913,-4.71,,,0.79
5.636228561,-4.69,,,0.81
5.642887831,-4.75,,,0.75
5.663405657,-4.7,,,0.8
5.670085907,-4.65,,,0.85
5.686707497,-4.7,,,0.8
5.698478937,-4.72,,,0.78
5.711440802,-4.7,,,0.8
5.719649315,-4.73,,,0.77
5.735319853,-4.66,,,0.84
5.743644953,-4.7,,,0.8
5.753027916,-4.66,,,0.84
5.76975894,-4.65,,,0.85
5.776884317,-4.68,,,0.82
5.793361902,-4.66,,,0.84
5.803104162,-4.58,,,0.92
5.813401937,-4.67,,,0.83
5.827993155,-4.73,,,0.77
5.841769695,-4.7,,,0.8
5.854635715,-4.72,,,0.78
5.865840435,-4.67,,,0.83
5.877269506,-4.68,,,0.82
5.889870405,-4.66,,,0.84
5.90331912,-4.65,,,0.85
5.915554047,-4.67,,,0.83
5.926950216,-4.66,,,0.84
5.937046051,-4.68,,,0.82
5.951570988,-4.69,,,0.81
5.962892532,-4.69,,,0.81
5.969974756,-4.7,,,0.8
5.987170696,-4.71,,,0.79
5.997662067,-4.73,,,0.77
6.011449099,-4.75,,,0.75
6.02041769,-4.78,,,0.72
6.029083014,-4.81,,,0.69
6.045717001,-4.81,,,0.69
6.053352594,-4.81,,,0.69
6.069790363,-4.84,,,0.66
6.081799746,-4.85,,,0.65
6.093925714,-4.87,,,0.63
6.105481625,-4.88,,,0.62
6.116019249,-4.88,,,0.62
6.124301434,-4.91,,,0.59
6.14248395,-4.9,,,0.6
6.153682947,-4.91,,,0.59
6.164736032,-4.92,,,0.58
6.175053596,-4.95,,,0.55
6.186803818,-4.99,,,0.51
6.202246666,-5.02,,,0.48
6.214645147,-5.06,,,0.44
6.22721386,-5.12,,,0.38
6.236903191,-5.17,,,0.33
6.250945091,-5.24,,,0.26
6.260754585,-5.31,,,0.19
6.270278692,-5.17,,,0.33
6.286972761,-4.96,,,0.54
6.298681259,-5.08,,,0.42
6.309714317,-5.16,,,0.34
6.320690632,-5.06,,,0.44
6.327883005,-5.23,,,0.27
6.345262051,-5.19,,,0.31
6.353685141,-5.19,,,0.31
6.370700359,-5.28,,,0.22
6.380599022,-5.32,,,0.18
6.388986111,-5.36,,,0.14
6.404758692,-5.45,,,0.05
6.413193703,-5.51,,,-0.01
6.429248095,-5.52,,,-0.02
6.437455177,-5.45,,,0.05
6.45421505,-5.36,,,0.14
6.462375164,-5.35,,,0.15
6.478632212,-5.32,,,0.18
6.48719883,-5.29,,,0.21
6.495383978,-5.32,,,0.18
6.514157295,-5.4,,,0.1
6.522711754,-5.32,,,0.18
6.537590742,-5.34,,,0.16
6.547189713,-5.35,,,0.15
6.561400414,-5.29,,,0.21
6.57506752,-5.28,,,0.22
6.579891682,-5.36,,,0.14
6.598985672,-5.37,,,0.13
6.607238531,-5.39,,,0.11
6.621010065,-5.4,,,0.1
6.634245157,-5.35,,,0.15
6.642530918,-5.35,,,0.15
6.654331923,-5.29,,,0.21
6.671005487,-5.24,,,0.26
6.682073832,-5.29,,,0.21
6.693571568,-5.25,,,0.25
6.706938744,-5.28,,,0.22
6.716093063,-5.3,,,0.2
6.725492954,-5.3,,,0.2
6.742913008,-5.22,,,0.28
6.754248142,-5.27,,,0.23
6.765575171,-5.26,,,0.24
6.775922298,-5.32,,,0.18
6.78811574,-5.32,,,0.18
6.803058147,-5.36,,,0.14
6.813189268,-5.31,,,0.19
6.821273088,-5.32,,,0.18
6.837881804,-5.37,,,0.13
6.84506464,-5.3,,,0.2
6.862456083,-5.36,,,0.14
6.874058008,-5.33,,,0.17
6.886658907,-5.38,,,0.12
6.894847393,-5.33,,,0.17
6.910367966,-5.42,,,0.08
6.920877457,-5.45,,,0.05
6.933723211,-5.4,,,0.1
6.944234848,-5.43,,,0.07
6.954735041,-5.41,,,0.09
6.970564127,-5.44,,,0.06
6.980213642,-5.46,,,0.04
6.988050699,-5.48,,,0.02
7.005068779,-5.48,,,0.02
7.012953997,-5.42,,,0.08
7.030148506,-5.36,,,0.14
7.037839651,-5.37,,,0.13
7.054195881,-5.35,,,0.15
7.064664602,-5.32,,,0.18
7.073086739,-5.31,,,0.19
7.089804173,-5.29,,,0.21
7.102203369,-5.35,,,0.15
7.106837988,-5.36,,,0.14
7.12342453,-5.38,,,0.12
7.13818264,-5.38,,,0.12
7.148370743,-5.33,,,0.17
7.156800032,-5.33,,,0.17
7.174025297,-5.35,,,0.15
7.181542635,-5.3,,,0.2
7.197882891,-5.35,,,0.15
7.207511663,-5.3,,,0.2
7.221325397,-5.24,,,0.26
7.232110977,-5.3,,,0.2
7.242679834,-5.25,,,0.25
7.254712582,-5.27,,,0.23
7.270111561,-5.25,,,0.25
7.27840209,-5.27,,,0.23
7.294362068,-5.28,,,0.22
7.305101633,-5.35,,,0.15
7.318626404,-5.28,,,0.22
7.327048302,-5.34,,,0.16
7.338252068,-5.34,,,0.16
7.353637457,-5.34,,,0.16
7.365905046,-5.27,,,0.23
7.372164488,-5.32,,,0.18
7.389154196,-5.31,,,0.19
7.401287317,-5.28,,,0.22
7.413627863,-5.28,,,0.22
7.42180109,-5.25,,,0.25
7.438230276,-5.27,,,0.23
7.444890738,-5.16,,,0.34
7.454897404,-5.24,,,0.26
7.471908569,-5.18,,,0.32
7.479802608,-5.24,,,0.26
7.496283293,-5.29,,,0.21
7.505255938,-5.3,,,0.2
7.521962881,-5.27,,,0.23
7.529593706,-5.28,,,0.22
7.546475172,-5.32,,,0.18
7.554982424,-5.3,,,0.2
7.568277121,-5.24,,,0.26
7.582203388,-5.25,,,0.25
7.593579054,-5.27,,,0.23
7.60525465,-5.21,,,0.29
7.611623526,-5.2,,,0.3
7.628578663,-5.21,,,0.29
7.637094021,-5.25,,,0.25
7.653570175,-5.34,,,0.16
7.665986776,-5.33,,,0.17
7.672818184,-5.36,,,0.14
7.689419031,-5.36,,,0.14
7.695424795,-5.35,,,0.15
7.714379311,-5.36,,,0.14
7.725131989,-5.37,,,0.13
7.737368584,-5.36,,,0.14
7.744943142,-5.34,,,0.16
7.761696339,-5.34,,,0.16
7.773044586,-5.33,,,0.17
7.786039352,-5.32,,,0.18
7.794302702,-5.29,,,0.21
7.809733391,-5.27,,,0.23
7.819142103,-5.26,,,0.24
7.827417612,-5.27,,,0.23
7.843836069,-5.25,,,0.25
7.857578039,-5.24,,,0.26
7.868345976,-5.21,,,0.29
7.876601696,-5.19,,,0.31
7.894356728,-5.19,,,0.31
7.906071901,-5.17,,,0.33
7.917448282,-5.15,,,0.35
7.927663088,-5.12,,,0.38
7.939152479,-5.09,,,0.41
7.951111078,-5.08,,,0.42
7.964996815,-5.09,,,0.41
7.975279808,-5.08,,,0.42
7.988921165,-5.08,,,0.42
8.000540972,-5.08,,,0.42
8.012456656,-5.04,,,0.46
8.025461674,-5.01,,,0.49
8.034830093,-4.97,,,0.53
8.049849033,-4.94,,,0.56
8.060945034,-4.9,,,0.6
8.072842836,-4.87,,,0.63
8.080455303,-4.82,,,0.68
8.095360279,-4.77,,,0.73
8.107381821,-4.91,,,0.59
8.120684385,-5.16,,,0.34
8.132509947,-4.94,,,0.56
8.145326853,-4.8,,,0.7
8.15606451,-4.86,,,0.64
8.161988735,-4.72,,,0.78
8.178872824,-4.66,,,0.84
8.192404747,-4.66,,,0.84
8.205954552,-4.57,,,0.93
8.217215776,-4.62,,,0.88
8.229452848,-4.55,,,0.95
8.239491701,-4.54,,,0.96
8.246265173,-4.5,,,1
8.265067816,-4.52,,,0.98
8.277159691,-4.57,,,0.93
8.28960371,-4.64,,,0.86
8.29615283,-4.68,,,0.82
8.311983824,-4.69,,,0.81
8.322354078,-4.62,,,0.88
8.330114365,-4.68,,,0.82
8.347445726,-4.6,,,0.9
8.356404066,-4.56,,,0.94
8.373776674,-4.63,,,0.87
8.380669355,-4.64,,,0.86
8.397520542,-4.64,,,0.86
8.405811071,-4.71,,,0.79
8.414979219,-4.75,,,0.75
8.431935072,-4.76,,,0.74
8.445208788,-4.75,,,0.75
8.457255363,-4.67,,,0.83
8.463690758,-4.75,,,0.75
8.481223583,-4.78,,,0.72
8.48936367,-4.72,,,0.78
8.50583005,-4.66,,,0.84
8.516201973,-4.68,,,0.82
8.528779745,-4.68,,,0.82
8.539747238,-4.62,,,0.88
8.553242922,-4.67,,,0.83
8.565400839,-4.59,,,0.91
8.57615447,-4.69,,,0.81
8.589481831,-4.64,,,0.86
8.596843481,-4.6,,,0.9
8.613732338,-4.64,,,0.86
8.624166727,-4.65,,,0.85
8.637034655,-4.67,,,0.83
8.648710489,-4.62,,,0.88
8.661544561,-4.68,,,0.82
8.673590183,-4.66,,,0.84
8.680384874,-4.7,,,0.8
8.696007967,-4.75,,,0.75
8.709649563,-4.65,,,0.85
8.720412254,-4.76,,,0.74
8.728737831,-4.7,,,0.8
8.745215893,-4.65,,,0.85
8.757348299,-4.71,,,0.79
8.76939106,-4.7,,,0.8
8.781595707,-4.72,,,0.78
8.792542696,-4.76,,,0.74
8.804164648,-4.69,,,0.81
8.816179991,-4.74,,,0.76
8.828371763,-4.74,,,0.76
8.841620207,-4.69,,,0.81
8.85104084,-4.76,,,0.74
8.861115932,-4.79,,,0.71
8.874961615,-4.79,,,0.71
8.888142824,-4.82,,,0.68
8.896394968,-4.71,,,0.79
8.913058281,-4.73,,,0.77
8.924485445,-4.76,,,0.74
8.937579393,-4.72,,,0.78
8.945610046,-4.75,,,0.75
8.959936857,-4.78,,,0.72
8.972972631,-4.75,,,0.75
8.981927633,-4.81,,,0.69
8.991184711,-4.77,,,0.73
9.00810647,-4.72,,,0.78
9.021763802,-4.79,,,0.71
9.032707214,-4.74,,,0.76
9.040344954,-4.75,,,0.75
9.057418585,-4.79,,,0.71
9.069567204,-4.78,,,0.72
9.081507444,-4.78,,,0.72
9.090356827,-4.81,,,0.69
9.104679823,-4.72,,,0.78
9.112583876,-4.77,,,0.73
9.126825809,-4.79,,,0.71
9.140712261,-4.75,,,0.75
9.147868395,-4.73,,,0.77
9.163866758,-4.75,,,0.75
9.176692247,-4.71,,,0.79
9.189089537,-4.69,,,0.81
9.199463367,-4.73,,,0.77
9.20983243,-4.72,,,0.78
9.223796368,-4.67,,,0.83
9.230659008,-4.66,,,0.84
9.249606848,-4.66,,,0.84
9.259202719,-4.69,,,0.81
9.273243904,-4.68,,,0.82
9.283917189,-4.67,,,0.83
9.291537523,-4.72,,,0.78
9.307902575,-4.68,,,0.82
9.316715717,-4.7,,,0.8
9.332269192,-4.71,,,0.79
9.341660976,-4.66,,,0.84
9.357417107,-4.72,,,0.78
9.36935854,-4.73,,,0.77
9.375547886,-4.74,,,0.76
9.391697168,-4.69,,,0.81
9.404942036,-4.73,,,0.77
9.415111542,-4.75,,,0.75
9.423360586,-4.7,,,0.8
9.440650463,-4.67,,,0.83
9.452391148,-4.73,,,0.77
9.464375973,-4.73,,,0.77
9.474971294,-4.69,,,0.81
9.481046677,-4.69,,,0.81
9.499734402,-4.65,,,0.85
9.50763011,-4.66,,,0.84
9.524974823,-4.62,,,0.88
9.535266399,-4.65,,,0.85
9.546237946,-4.65,,,0.85
9.560721397,-4.65,,,0.85
9.571362495,-4.65,,,0.85
9.581793785,-4.64,,,0.86
9.595872879,-4.66,,,0.84
9.608790874,-4.68,,,0.82
9.61497879,-4.68,,,0.82
9.625608206,-4.69,,,0.81
9.642903805,-4.68,,,0.82
9.652142763,-4.7,,,0.8
9.666748524,-4.72,,,0.78
9.675837755,-4.75,,,0.75
9.691333055,-4.75,,,0.75
9.700148821,-4.76,,,0.74
9.715628386,-4.78,,,0.72
9.727329493,-4.8,,,0.7
9.740886211,-4.86,,,0.64
9.748618841,-4.9,,,0.6
9.764250278,-4.95,,,0.55
9.774719954,-4.96,,,0.54
9.788683414,-4.99,,,0.51
9.799213886,-5.01,,,0.49
9.810976982,-4.99,,,0.51
9.824191809,-5.03,,,0.47
9.83267498,-5.05,,,0.45
9.848267555,-5.09,,,0.41
9.859701157,-5.13,,,0.37
9.871209383,-5.17,,,0.33
