0.0,-6.25
0.016588211059570312,-6.29
0.02743363380432129,-6.29
0.03321409225463867,-6.27
0.050997018814086914,-6.28
0.06354689598083496,-6.38
0.0753481388092041,-6.34
0.08536553382873535,-6.29
0.1013028621673584,-6.39
0.10843443870544434,-6.37
0.12311553955078125,-6.33
0.13076996803283691,-6.39
0.14761114120483398,-6.36
0.15956640243530273,-6.36
0.16520333290100098,-6.35
0.18230509757995605,-6.3
0.19575953483581543,-6.38
0.20655274391174316,-6.3
0.22041654586791992,-6.34
0.2323462963104248,-6.33
0.2428288459777832,-6.24
0.2563283443450928,-6.29
0.26669764518737793,-6.22
0.2751905918121338,-6.2
0.29178810119628906,-6.26
0.3041386604309082,-6.27
0.3151509761810303,-6.32
0.3276205062866211,-6.33
0.3385910987854004,-6.37
0.3508436679840088,-6.44
0.36342382431030273,-6.38
0.376492977142334,-6.36
0.3877406120300293,-6.36
0.39949893951416016,-6.36
0.4115152359008789,-6.33
0.4237222671508789,-6.31
0.43572568893432617,-6.27
0.4477865695953369,-6.23
0.45980167388916016,-6.21
0.46683216094970703,-6.19
0.48418092727661133,-6.26
0.4929237365722656,-6.25
0.5001249313354492,-6.22
0.5178611278533936,-6.33
0.5257821083068848,-6.32
0.5437543392181396,-6.42
0.5558781623840332,-6.37
0.5693418979644775,-6.35
0.576038122177124,-6.48
0.5843093395233154,-6.4
0.6003499031066895,-6.46
0.6148741245269775,-6.45
0.6278629302978516,-6.4
0.6351549625396729,-6.46
0.6514570713043213,-6.41
0.6601912975311279,-6.36
0.676123857498169,-6.42
0.6832005977630615,-6.43
0.6998765468597412,-6.4
0.7114286422729492,-6.54
0.7224781513214111,-6.49
0.7329168319702148,-6.51
0.747114896774292,-6.52
0.7593498229980469,-6.48
0.7705771923065186,-6.52
0.7836573123931885,-6.56
0.7943577766418457,-6.5
0.8067939281463623,-6.67
0.8427109718322754,-6.54
0.8427109718322754,-6.68
0.8427109718322754,-6.67
0.8549134731292725,-6.72
0.8670430183410645,-6.68
0.8766071796417236,-6.69
0.8896820545196533,-6.68
0.9031426906585693,-6.68
0.9155151844024658,-6.64
0.9250853061676025,-6.65
0.938460111618042,-6.68
0.9505820274353027,-6.65
0.9610848426818848,-6.66
0.9748578071594238,-6.72
0.9869842529296875,-6.76
0.999243974685669,-6.79
1.0072777271270752,-6.86
1.023709774017334,-6.99
1.0343458652496338,-6.99
1.0436794757843018,-7.08
1.058847188949585,-7.19
1.0709407329559326,-7.23
1.081944227218628,-7.29
1.0932631492614746,-7.41
1.1060285568237305,-7.48
1.1180660724639893,-7.61
1.13041353225708,-7.85
1.1431057453155518,-7.99
1.1548986434936523,-8.14
1.166914939880371,-8.32
1.1774377822875977,-8.45
1.1908504962921143,-8.64
1.2028334140777588,-9.02
1.2150604724884033,-9.16
1.226578950881958,-9.35
1.2390546798706055,-9.62
1.2508463859558105,-9.86
1.261521339416504,-10.22
1.2733261585235596,-10.51
1.2858891487121582,-10.87
1.293882131576538,-11.23
1.311034917831421,-11.62
1.3174762725830078,-12.1
1.3334438800811768,-12.64
1.346543312072754,-13.13
1.3589146137237549,-13.66
1.3696033954620361,-14.34
1.3815562725067139,-14.98
1.393481731414795,-15.8
1.406977891921997,-16.57
1.4189426898956299,-17.36
1.4246912002563477,-18.33
1.4424521923065186,-19.31
1.4534292221069336,-20.3
1.4660420417785645,-21.51
1.4780778884887695,-22.62
1.4902024269104004,-23.85
1.5019567012786865,-25.2
1.50844407081604,-26.59
1.5267114639282227,-28.14
1.5371179580688477,-29.78
1.551119089126587,-31.49
1.561511754989624,-33.34
1.5745477676391602,-35.77
1.5852851867675781,-38.01
1.5927691459655762,-40.06
1.6108708381652832,-42.13
1.6172373294830322,-43.45
1.6335468292236328,-44.58
1.6419284343719482,-44.93
1.6585109233856201,-44.78
1.6678340435028076,-44.5
1.6812407970428467,-44.81
1.69218111038208,-45.31
1.7062604427337646,-45.56
1.7185914516448975,-45.34
1.7294700145721436,-44.85
1.7416279315948486,-44.6
1.7514657974243164,-44.17
1.7616150379180908,-43.78
1.7756047248840332,-43.29
1.7899248600006104,-42.86
1.8019380569458008,-42.45
1.8116958141326904,-42.13
1.826617956161499,-41.92
1.8350999355316162,-41.48
1.850393295288086,-40.93
1.8615708351135254,-40.47
1.8687403202056885,-40.07
1.8847858905792236,-39.4
1.893796682357788,-38.67
1.9097537994384766,-38.02
1.9176719188690186,-37.26
1.9343843460083008,-36.5
1.9456939697265625,-35.67
1.9524972438812256,-34.77
1.967435598373413,-33.8
1.9815659523010254,-32.82
1.9936795234680176,-31.83
2.0020246505737305,-30.85
2.0108370780944824,-29.83
2.0283563137054443,-28.71
2.0410878658294678,-27.58
2.052981376647949,-26.5
2.0617833137512207,-25.37
2.0780439376831055,-24.12
2.085110902786255,-23.0
2.1015756130218506,-21.88
2.1099250316619873,-20.71
2.1261723041534424,-19.51
2.1379294395446777,-18.3
2.149686336517334,-17.1
2.162107467651367,-15.82
2.1738245487213135,-14.48
2.182011365890503,-13.17
2.1937928199768066,-12.01
2.210451364517212,-10.81
2.2180001735687256,-9.62
2.2321431636810303,-8.5
2.2461118698120117,-7.21
2.2569332122802734,-6.06
2.2691781520843506,-4.84
2.277945041656494,-3.67
2.2940399646759033,-2.65
2.3062028884887695,-2.77
2.3135459423065186,-2.97
2.3272781372070312,-2.64
2.3362796306610107,-2.37
2.3523905277252197,-2.22
2.3622310161590576,-2.02
2.3773670196533203,-1.92
2.3888840675354004,-1.67
2.4010367393493652,-1.6
2.409266948699951,-1.35
2.4258434772491455,-1.12
2.4341442584991455,-0.95
2.444920539855957,-0.75
2.4622714519500732,-0.69
2.4682748317718506,-0.58
2.485311985015869,-0.43
2.498194694519043,-0.37
2.509351968765259,-0.18
2.516986608505249,-0.14
2.5336403846740723,-0.03
2.5446574687957764,0.1
2.552403450012207,0.24
2.569845676422119,0.39
2.5783236026763916,0.46
2.5864949226379395,0.59
2.602792739868164,0.71
2.611393451690674,0.7
2.627851724624634,0.87
2.641960859298706,0.87
2.6524128913879395,0.86
2.662444591522217,0.84
